stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,intersection_code,reference_place,stop_name_short,stop_place
nctd:22128,22128,Vandegrift Bl & Commissary,  33.227132,-117.391738,,,0,,,F-N/B,,Vandegrift&Commissary,
nctd:22129,22129,Coast Hwy & Las Salinas MHP,  33.180164,-117.366229,,,0,,,F-N/B,,Coast Hwy & Las Salinas MHP,
nctd:22130,22130,11th St & E Av,  33.298248,-117.346140,,,0,,,F-N/B,,11th&E,
nctd:22134,22134,Vandegrift Bl & 13th St (Main Px),  33.303550,-117.311999,,,0,,,N-N/B,,Vandegrift&13th (Main Px),
nctd:22135,22135,Vandegrift Bl & 14th St,  33.306026,-117.311663,,,0,,,N-N/B,,Vandegrift&14th,
nctd:22138,22138,Sunset Dr & Sky Haven Ln,  33.184461,-117.279093,,,0,,,F-N/B,,Sunset&Sky Haven,
nctd:22139,22139,Hwy 101 & Cliff St,  32.997116,-117.273332,,,0,,,F-N/B,,Hwy 101 & Cliff,
nctd:22142,22142,Stevens Av & Nardo Av,  32.986323,-117.259833,,,0,,,F-N/B,,Stevens&Nardo,
nctd:22143,22143,Valley Av & Highland Dr,  32.980329,-117.257325,,,0,,,F-N/B,,Vly&Highland,
nctd:22145,22145,Melrose Dr & 1510 (Sr Heights Apt),  33.168770,-117.249273,,,0,,,M-Street-W/B,,Melrose&1510 (Sr Heights Apt),
nctd:22147,22147,La Mirada Dr & Poinsettia Av,  33.148192,-117.215754,,,0,,,F-W/B,,La Mirada&Poinsettia,mirpoW
nctd:22150,22150,Hale Av & Parkdale Apts,  33.111230,-117.107743,,,0,,,N-N/B,,Hale & Parkdale Apts,
nctd:22151,22151,9th Av & Windsor Pl,  33.111446,-117.105560,,,0,,,N-E/B,,9th & Windsor,9thwiE
nctd:22152,22152,Carlsbad Village Dr & Highland Dr,  33.165869,-117.338123,,,0,,,N-E/B,,Clsbd Vlge&Highland,
nctd:22153,22153,Mission Av & 3671 (Paul's Place),  33.223968,-117.332984,,,0,,,M-Street-E/B,,Mission&3671 (Paul'sace),
nctd:22156,22156,Sunset Dr & Escondido Bl,  33.100961,-117.070012,,,0,,,F-S/B,,Sunset&Escondido,
nctd:22157,22157,E Vista Way & Monte Mar Rd,  33.219177,-117.226274,,,0,,,F-S/B,,E Vista Way&Monte Mar,
nctd:22162,22162,Oceanside Blvd & El Camino Real W,  33.201688,-117.333673,,,0,,,N-E/B,,Oceanside& El Cmo Real W,
nctd:22165,22165,Stuart Mesa & Las Pulgas Rd (Scout Camp),  33.300161,-117.456070,,,0,,,N-N/B,,Stuart Mesa&Las Pulgas (Scout Camp),
nctd:22166,22166,Las Flores & Boy Scout Camp,  33.299999,-117.456105,,,0,,,F-S/B,,Las Flores&Boy Scout Camp,
nctd:22168,22168,Hwy 101 & Chesterfield Dr,  33.020264,-117.282886,,,0,,,F-N/B,,Hwy 101 & Chesterfield,
nctd:22169,22169,Encinitas Bl & Vulcan Av,  33.048751,-117.293200,,,0,,,N-E/B,,Encinitas&Vulcan,
nctd:22170,22170,Encinitas Station Park and Ride,  33.047185,-117.292909,,,0,,,,,Encinitas Sta Park and Ride,
nctd:22171,22171,Hwy 101 & Chesterfield Dr,  33.018560,-117.282219,,,0,,,F-S/B,,Hwy 101 & Chesterfield,
nctd:22172,22172,Plaza St & Highway 101,  32.991703,-117.272093,,,0,,,N-E/B,,Pza&Highway 101,plz101
nctd:22193,22193,Carlsbad Poinsettia Station,  33.109718,-117.319024,,,0,cpsta,,M-TC-Bus,,Clsbd Poinsettia Sta,cpsta
nctd:22198,22198,Mission Rd & Aberdeen Av,  33.145906,-117.177638,,,0,,,M-Street-E/B,,Mission&Aberdeen,
nctd:22199,22199,Mission Rd & Aberdeen Av,  33.146227,-117.178445,,,0,,,N-W/B,,Mission&Aberdeen,
nctd:22201,22201,Stuart Mesa & Yamanaka,  33.255260,-117.407895,,,0,,,N-N/B,,Stuart Mesa&Yamanaka,
nctd:22203,22203,Stuart Mesa & Yamanaka,  33.255137,-117.407961,,,0,,,F-S/B,,Stuart Mesa&Yamanaka,
nctd:22205,22205,El Camino Real & Town Center Dr,  33.063906,-117.262384,,,0,,,N-N/B,,El Cmo Real&Town Ctr,
nctd:22206,22206,El Camino Real & Camino Colony Apts,  33.204915,-117.333729,,,0,,,M-Special_Loc,,El Cmo Real&Cmo Colony Apts,
nctd:22210,22210,Sycamore Av & Sycamore Hills Apts,  33.159124,-117.221703,,,0,,,M-Street-S/B,,Sycamore&Sycamore Hills Apts,
nctd:22211,22211,Park Center Dr & Avenida Chelsea,  33.143179,-117.233668,,,0,,,M-Street-E/B,,Park Ctr &enida Chelsea,prkbuE
nctd:22220,22220,Valley Pkwy & La Terraza Bl,  33.116059,-117.097622,,,0,,,N-E/B,,Vly&Laraza,
nctd:22349,22349,Vista Rey & Vista Bella,  33.218362,-117.331296,,,0,,,N-E/B,,Vista Rey&Vista Bella,
nctd:22350,22350,Hwy 78 & Zoo Rd,  33.095782,-117.009065,,,0,,,N-E/B,,Hwy 78 & Zoo,
nctd:22351,22351,Hwy 78 & Bandy Canyon Rd,  33.091416,-116.953967,,,0,,,F-E/B,,Hwy 78 & Bandy Cyn,
nctd:22352,22352,Hwy 78 & Zoo Rd,  33.095967,-117.009048,,,0,,,F-W/B,,Hwy 78 & Zoo,
nctd:22353,22353,Valley Pkwy & Juniper St,  33.123853,-117.079793,,,0,,,F-W/B,,Vly&Juniper,
nctd:22360,22360,Melrose Dr & Hacienda Dr,  33.191785,-117.253865,,,0,,,F-S/B,,Melrose&Hacienda,
nctd:22361,22361,Poinsettia Av & Business Park Dr,  33.134777,-117.228662,,,0,,,N-S/B,,Poinsettia&Business Park,
nctd:22362,22362,Melrose Dr & Hacienda Dr,  33.192818,-117.253353,,,0,,,N-N/B,,Melrose&Hacienda,
nctd:22363,22363,Poinsettia Av & Business Park Dr,  33.134574,-117.228618,,,0,,,F-E/B,,Poinsettia&Business Park,
nctd:22364,22364,Sky Haven Ln & Sundown Ln,  33.180699,-117.280029,,,0,,,F-N/B,,Sky Haven&Sundown,
nctd:22371,22371,El Camino Real & Garden View Rd (499),  33.057641,-117.262482,,,0,,,N-N/B,,El Cmo Real & Garden View (499),ecrgvr
nctd:22372,22372,El Camino Real & Tobria Ter,  33.116090,-117.270552,,,0,,,N-S/B,,El Cmo Real & Tobria,
nctd:22375,22375,Rancho Santa Fe Rd & 7th St,  33.043442,-117.235284,,,0,,,N-N/B,,Rcho Santa Fe&7th,
nctd:22376,22376,Rancho Santa Fe Rd & Calle Acervo,  33.060702,-117.239538,,,0,,,N-N/B,,Rcho Santa Fe&Calle Acervo,
nctd:22378,22378,Camino De Los Coches & Maverick Way,  33.075303,-117.231857,,,0,,,F-E/B,,Cmo De Los Coches&Maverick Way,lcchsE
nctd:22381,22381,Camino De Los Coches & Stagecoach Park,  33.075042,-117.232674,,,0,,,F-W/B,,Cmo De Los Coches&Stagecoach Park,lcchsW
nctd:22382,22382,Rancho Santa Fe Rd & Avenida La Posta,  33.060592,-117.239628,,,0,,,F-E/B,,Rcho Santa Fe&Avda La Posta,
nctd:22383,22383,Rancho Santa Fe Rd & Ranch View Ter,  33.043788,-117.235394,,,0,,,N-S/B,,Rcho Santa Fe&Ranch View,
nctd:22384,22384,Mission Av & Rock Springs Rd,  33.126626,-117.097037,,,0,,,F-E/B,,Mission&Rock Sprgs,
nctd:22385,22385,Mission Av & Rock Springs Rd,  33.126582,-117.097821,,,0,,,F-W/B,,Mission&Rock Sprgs,
nctd:22386,22386,Mission Rd & Falcon Pl (456),  33.144200,-117.153266,,,0,,,N-W/B,,Mission&Falcon (456),
nctd:22387,22387,Las Posas Rd & Descanso Av,  33.145649,-117.190504,,,0,,,N-S/B,,Las Posas&Descanso,
nctd:22403,22403,Vista Village Dr & Main St,  33.204013,-117.239197,,,0,,,F-E/B,,Vista Vlge&Main,
nctd:22404,22404,Valley Pkwy & Avenida Del Diablo,  33.102848,-117.105576,,,0,,,F-S/B,,Vly &enida Del Diablo,valdiS
nctd:22407,22407,9th Av & Windsor Pl,  33.111561,-117.105361,,,0,,,F-W/B,,9th & Windsor,9thwiW
nctd:22408,22408,Hale Av & Casa Grande MHP,  33.109907,-117.108705,,,0,,,F-S/B,,Hale&Casa Grande MHP,
nctd:22415,22415,Loker Av West & 2788,  33.131993,-117.254890,,,0,,,M-Special_Loc,,Loker West&2788,
nctd:22416,22416,Loker Av West & 2731,  33.134288,-117.257790,,,0,,,M-Special_Loc,,Loker West&2731,
nctd:22417,22417,Loker Av West & Palomar Airport Rd,  33.131525,-117.259623,,,0,,,N-W/B,,Loker West&Palomar Airport,lokpal
nctd:22418,22418,Priestly Dr & Faraday Bl,  33.134745,-117.275876,,,0,,,F-S/B,,Priestly&Faraday,
nctd:22419,22419,Priestly Dr & Rutherford Rd,  33.133597,-117.274151,,,0,,,N-S/B,,Priestly&Rutherford,prrutS
nctd:22420,22420,Rutherford Rd & Pascal Ct,  33.132243,-117.275476,,,0,,,F-W/B,,Rutherford&Pascal,
nctd:22421,22421,Rutherford Rd & Geiger Ct,  33.131706,-117.279844,,,0,,,F-W/B,,Rutherford & Geiger,
nctd:22422,22422,Rutherford Rd & Farnsworth Ct,  33.131697,-117.282599,,,0,,,N-W/B,,Rutherford & Farnsworth,
nctd:22423,22423,Aston Av & College Bl,  33.132394,-117.288907,,,0,,,N-W/B,,Aston&Coll,astcoW
nctd:22426,22426,Aston Av & College Bl,  33.132213,-117.288887,,,0,,,F-E/B,,Aston&Coll,astcoE
nctd:22427,22427,Rutherford Rd & Farnsworth Ct,  33.131479,-117.282405,,,0,,,F-E/B,,Rutherford & Farnsworth,
nctd:22428,22428,Rutherford Rd & Geiger Ct,  33.131546,-117.279818,,,0,,,N-E/B,,Rutherford & Geiger,
nctd:22429,22429,Rutherford Rd & Pascal Ct,  33.132210,-117.274875,,,0,,,F-E/B,,Rutherford&Pascal,
nctd:22430,22430,Priestly Dr & Rutherford Rd,  33.133816,-117.274137,,,0,,,F-N/B,,Priestly&Rutherford,prrutN
nctd:22431,22431,Priestly Dr & Faraday Av,  33.134422,-117.275078,,,0,,,N-N/B,,Priestly&Faraday,
nctd:22432,22432,Thunder Dr & Jonathon St,  33.196197,-117.288264,,,0,,,F-S/B,,Thunder&Jonathon,
nctd:22442,22442,Carlsbad Bl & Avenida Encinas,  33.092002,-117.313826,,,0,,,F-N/B,,Clsbd&Avda Encinas,
nctd:22443,22443,Carlsbad Bl & Island Way,  33.112170,-117.322454,,,0,,,F-N/B,,Clsbd&Island Way,
nctd:22446,22446,Carlsbad Bl & Island Way,  33.111837,-117.322831,,,0,,,N-S/B,,Clsbd&Island Way,
nctd:22449,22449,Carlsbad Bl & Avenida Encinas,  33.091826,-117.314365,,,0,,,N-S/B,,Clsbd&Avda Encinas,
nctd:22461,22461,Rancho Santa Fe Rd & Olivenhain Rd,  33.067176,-117.245550,,,0,,,F-S/B,,Rcho Santa Fe&Olivenhain,
nctd:22465,22465,Lincoln Av & Goldenrod St,  33.146852,-117.059960,,,0,,,F-S/B,,Lincoln&Goldenrod,
nctd:22466,22466,Lincoln Av & Daisy St,  33.145313,-117.062521,,,0,,,F-W/B,,Lincoln&Daisy,
nctd:22467,22467,Lincoln Av & Rose St,  33.142998,-117.066387,,,0,,,F-W/B,,Lincoln&Rose,
nctd:22468,22468,Lincoln Av & Rose St,  33.143528,-117.065226,,,0,,,F-E/B,,Lincoln&Rose,
nctd:22469,22469,Lincoln Av & Begonia St,  33.145075,-117.062656,,,0,,,F-E/B,,Lincoln&Begonia,
nctd:22470,22470,Lincoln Av & Goldenrod St,  33.147112,-117.059224,,,0,,,F-E/B,,Lincoln&Goldenrod,
nctd:22475,22475,N Torrey Pines Rd & NU System Drwy,  32.910518,-117.244322,,,0,,,F-N/B,,N Try Pines & NU System,
nctd:22476,22476,Jefferson St & Vista Way,  33.182945,-117.339798,,,0,,,F-S/B,,Jefferson&Vista Way,
nctd:22477,22477,El Camino Real & Calle Barcelona,  33.073704,-117.262544,,,0,,,F-N/B,,El Cmo Real&Calle Barcelona,
nctd:22479,22479,Douglas Dr & Vandegrift Bl,  33.273407,-117.296831,,,0,,,F-W/B,,Douglas&Vandegrift,vadouW
nctd:22480,22480,Douglas Dr & Pilgrim Way,  33.271552,-117.301959,,,0,,,F-W/B,,Douglas&Pilgrim Way,
nctd:22481,22481,Douglas Dr & Via Cibola,  33.265579,-117.306893,,,0,,,F-S/B,,Douglas&Via Cibola,
nctd:22482,22482,Douglas Dr & Catalina Dr,  33.256447,-117.313760,,,0,,,F-W/B,,Douglas&Catalina,
nctd:22484,22484,Douglas Dr & Festival Dr,  33.253011,-117.318086,,,0,,,N-W/B,,Douglas&Festival,
nctd:22485,22485,Douglas Dr & Point Degada,  33.249961,-117.322785,,,0,,,F-S/B,,Douglas&Pt Degada,
nctd:22486,22486,Douglas Dr & Westport Dr,  33.247147,-117.322751,,,0,,,F-S/B,,Douglas&Westport,
nctd:22487,22487,El Camino Real & Calle Barcelona,  33.072752,-117.262754,,,0,,,F-S/B,,El Cmo Real&Calle Barcelona,
nctd:22488,22488,El Camino Real & Leucadia Bl,  33.067083,-117.262512,,,0,,,F-S/B,,El Cmo Real&Leucadia,ecrleS
nctd:22489,22489,Stuart Mesa & Ortiz,  33.256353,-117.410261,,,0,,,N-E/B,,Stuart Mesa&Ortiz,
nctd:22491,22491,Morning View Dr & El Norte Pkwy,  33.142758,-117.096625,,,0,,,N-E/B,,Morning View&El Norte,
nctd:22496,22496,Mission Av & Parish Way,  33.230753,-117.316012,,,0,,,F-W/B,,Mission & Parish Way,
nctd:22499,22499,Town Center North & Walmart,  33.241762,-117.292888,,,0,,,M-Special_Loc,,Town Ctr North&Walmart,towncn
nctd:22503,22503,Palomar Airport Rd & Paseo Del Norte,  33.121884,-117.318374,,,0,,,F-E/B,,Palomar Airport&Paseo Del Norte,paspal
nctd:22504,22504,Palomar Airport Rd & Armada Dr,  33.121823,-117.313099,,,0,,,F-E/B,,Palomar Airport&Armada,pararE
nctd:22506,22506,Palomar Airport Rd & Hidden Valley Rd,  33.123494,-117.305511,,,0,,,F-E/B,,Palomar Airport&Hidden Vly,palhid
nctd:22507,22507,Aston Av & Rutherford Rd,  33.131968,-117.284651,,,0,,,N-E/B,,Aston&Rutherford,
nctd:22508,22508,Palomar Airport Rd & Aviara Pkwy,  33.123884,-117.301077,,,0,,,F-E/B,,Palomar Airport&Aviara,
nctd:22509,22509,Palomar Airport Rd & Palomar Oaks Way,  33.120083,-117.289975,,,0,,,F-E/B,,Palomar Airport&Palomar Oaks Way,
nctd:22511,22511,Palomar Airport Rd & El Camino Real (East),  33.129818,-117.264758,,,0,,,F-E/B,,Palomar Airport&El Cmo Real (East),
nctd:22515,22515,Palomar Airport Rd & White Sands Dr,  33.131353,-117.227485,,,0,,,F-E/B,,Palomar Airport&White Sands,
nctd:22516,22516,San Marcos Bl & Acacia Dr,  33.132148,-117.219504,,,0,,,F-E/B,,San Marcos&Acacia,
nctd:22517,22517,San Marcos Bl & Viewpoint Dr,  33.132761,-117.212083,,,0,,,N-E/B,,San Marcos&Viewpoint,
nctd:22518,22518,San Marcos Bl & Rancho Santa Fe Rd,  33.131886,-117.209907,,,0,,,N-E/B,,San Marcos&Rcho Santa Fe,smrsfE
nctd:22519,22519,San Marcos Bl & Knights Realm,  33.131221,-117.204194,,,0,,,F-E/B,,San Marcos&Knights Realm,smarhs
nctd:22520,22520,San Marcos Bl & Discovery St,  33.131377,-117.200484,,,0,,,F-E/B,,San Marcos&Discovery,
nctd:22521,22521,Las Posas Rd & San Marcos Bl,  33.134470,-117.194289,,,0,,,F-N/B,,Las Posas&San Marcos,possmb
nctd:22522,22522,Las Posas Rd & Linda Vista Dr,  33.137808,-117.194115,,,0,,,F-N/B,,Las Posas&L Vsta,linlpr
nctd:22524,22524,Las Posas Rd & La Mirada Dr,  33.139777,-117.193394,,,0,,,F-S/B,,Las Posas&La Mirada,
nctd:22525,22525,Las Posas Rd & Linda Vista Dr,  33.136900,-117.194846,,,0,,,F-S/B,,Las Posas&L Vsta,
nctd:22526,22526,Las Posas Rd & San Marcos Bl,  33.134398,-117.194516,,,0,,,N-S/B,,Las Posas&San Marcos,possmb
nctd:22527,22527,San Marcos Bl & Pacific St,  33.132405,-117.197480,,,0,,,F-W/B,,San Marcos&Pcfc,
nctd:22528,22528,San Marcos Bl & Discovery St,  33.131499,-117.201817,,,0,,,F-W/B,,San Marcos&Discovery,
nctd:22529,22529,San Marcos Bl & Knights Realm,  33.131490,-117.204497,,,0,,,N-W/B,,San Marcos&Knights Realm,smarhs
nctd:22530,22530,San Marcos Bl & Rancho Santa Fe Rd,  33.132241,-117.209999,,,0,,,F-W/B,,San Marcos&Rcho Santa Fe,smrsfW
nctd:22531,22531,San Marcos Bl & Viewpoint Dr,  33.133184,-117.212920,,,0,,,F-W/B,,San Marcos&Viewpoint,
nctd:22532,22532,San Marcos Bl & Avenida Cielo,  33.132793,-117.217514,,,0,,,N-W/B,,San Marcos&Avda Cielo,
nctd:22533,22533,Palomar Airport Rd & Business Park Dr,  33.131320,-117.230187,,,0,,,F-W/B,,Palomar Airport&Business Park,
nctd:22534,22534,Palomar Airport Rd & Melrose Dr,  33.130310,-117.247145,,,0,,,F-W/B,,Palomar Airport&Melrose,
nctd:22538,22538,Palomar Airport Rd & Loker Av West,  33.130702,-117.260005,,,0,,,F-W/B,,Palomar Airport&Loker West,
nctd:22539,22539,Faraday Av & El Camino Real,  33.136054,-117.274745,,,0,,,F-W/B,,Faraday&El Cmo Real,
nctd:22540,22540,Aston Av & Rutherford Rd,  33.131974,-117.284951,,,0,,,F-W/B,,Aston&Rutherford,
nctd:22542,22542,Palomar Airport Rd & Camino Vida Roble,  33.120173,-117.282373,,,0,,,F-W/B,,Palomar Airport & Cmo Vida Roble,
nctd:22543,22543,Palomar Airport Rd & Palomar Oaks Way,  33.120808,-117.290866,,,0,,,F-W/B,,Palomar Airport&Palomar Oaks Way,
nctd:22544,22544,Palomar Airport Rd & College Bl,  33.124304,-117.302128,,,0,,,F-W/B,,Palomar Airport&Coll,
nctd:22545,22545,Palomar Airport Rd & The Crossings Dr,  33.123461,-117.306785,,,0,,,F-W/B,,Palomar Airport&The Crossings,palhid
nctd:22548,22548,Avenida Encinas & Palomar Airport Rd,  33.120638,-117.324847,,,0,,,F-S/B,,Avda Encinas&Palomar Airport,
nctd:22549,22549,Avenida Encinas & 6200 (Opp Sewage Treatment),  33.116490,-117.322256,,,0,,,M-Special_Loc,,Avda Encinas&6200 (Opp Sewage Treatment),
nctd:22550,22550,Palomar Airport Rd & Melrose Dr,  33.129842,-117.244313,,,0,,,F-E/B,,Palomar Airport&Melrose,
nctd:22551,22551,Palomar Airport Rd & Paseo Valindo,  33.128781,-117.237538,,,0,,,F-E/B,,Palomar Airport&Paseo Valindo,
nctd:22552,22552,Palomar Airport Rd & Eagle Dr,  33.128969,-117.238572,,,0,,,F-W/B,,Palomar Airport&Eagle,
nctd:22556,22556,Douglas Dr & Pala Rd,  33.237604,-117.322812,,,0,,,F-S/B,,Douglas&Pala,
nctd:22557,22557,Mission Av & Frontier Dr,  33.219554,-117.339708,,,0,,,N-W/B,,Mission&Frontier,
nctd:22558,22558,Mission Av & Frontier Dr,  33.219919,-117.338750,,,0,,,F-E/B,,Mission&Frontier,
nctd:22560,22560,N Santa Fe Av & California Av,  33.207931,-117.244830,,,0,,,F-N/B,,N Santa Fe&California,
nctd:22561,22561,N Santa Fe Av & Melrose Dr (2465),  33.234709,-117.253186,,,0,,,M-Street-W/B,,N Santa Fe&Melrose (2465),
nctd:22563,22563,Hwy 76 & Via Montellano,  33.275436,-117.234289,,,0,,,M-Street-S/B,,Hwy 76 & Via Montellano,
nctd:22564,22564,N Santa Fe Av & Mesa Dr,  33.241282,-117.275239,,,0,,,F-E/B,,N Santa Fe&Mesa,
nctd:22565,22565,N Santa Fe Av & Melrose Dr,  33.235687,-117.260764,,,0,,,F-E/B,,N Santa Fe&Melrose,
nctd:22568,22568,Mission Av & Francesca Dr,  33.231311,-117.302571,,,0,,,N-N/B,,Mission&Francesca,
nctd:22574,22574,College Bl & Salk Av,  33.140656,-117.283681,,,0,,,F-N/B,,Coll&Salk,
nctd:22575,22575,Vulcan Av & G St,  33.042742,-117.292251,,,0,,,N-S/B,,Vulcan&G,
nctd:22589,22589,Auto Park Way & Alpine Way,  33.125190,-117.119055,,,0,,,N-N/B,,Auto Park Way & Alpine Way,
nctd:22591,22591,Avenida Ricardo & Knob Hill Park,  33.137579,-117.120760,,,0,,,N-N/B,,Avda Ricardo&Knob Hill Park,
nctd:22599,22599,Valley Pkwy & Pennsylvania Av,  33.126693,-117.075022,,,0,,,F-E/B,,Vly&Pennsylvania,
nctd:22600,22600,El Camino Real & Faraday Av,  33.135797,-117.272762,,,0,,,F-S/B,,El Cmo Real&Faraday,
nctd:22601,22601,Loker Av West & El Fuerte St (2796),  33.131501,-117.253132,,,0,,,F-W/B,,Loker West&El Fuerte (2796),lokelW
nctd:22608,22608,Grand Av & Ash St,  33.126836,-117.066550,,,0,,,N-E/B,,Grand&Ash,
nctd:22609,22609,Broadway & Hwy 78,  33.132262,-117.086272,,,0,,,F-S/B,,Brdwy&Hwy 78,
nctd:22620,22620,S Mission Rd & Air Park Rd,  33.352893,-117.246182,,,0,,,F-S/B,,S Mission&Air Park,fbhsS
nctd:22622,22622,E Vista Way & Barsby St,  33.234727,-117.226105,,,0,,,M-Street-N/B,,E Vista Way&Barsby,
nctd:22623,22623,S Mission Rd & Stage Coach Ln,  33.349844,-117.244330,,,0,,,F-N/B,,S Mission&Stage Coach,
nctd:22624,22624,S Mission Rd & Sterling Br,  33.352497,-117.245582,,,0,,,F-N/B,,S Mission&Sterling Br,fbhsN
nctd:22629,22629,College Bl & Salk Av,  33.140096,-117.283917,,,0,,,N-W/B,,Coll&Salk,
nctd:22631,22631,Douglas Dr & N River Rd,  33.245953,-117.322586,,,0,,,F-W/B,,Douglas&N River,dounrN
nctd:22632,22632,Douglas Dr & Point Degada,  33.250127,-117.322644,,,0,,,N-N/B,,Douglas&Pt Degada,
nctd:22633,22633,Douglas Dr & Festival Dr,  33.253238,-117.317621,,,0,,,F-N/B,,Douglas&Festival,
nctd:22635,22635,Douglas Dr & Catalina Dr,  33.257150,-117.312575,,,0,,,F-N/B,,Douglas&Catalina,
nctd:22636,22636,Douglas Dr & Via Cibola,  33.266214,-117.306619,,,0,,,F-N/B,,Douglas&Via Cibola,
nctd:22637,22637,Douglas Dr & Via Malaguena,  33.271357,-117.301983,,,0,,,F-N/B,,Douglas&Via Malaguena,
nctd:22638,22638,Seagaze Dr & Ditmar St,  33.195803,-117.377397,,,0,,,F-E/B,,Seagaze&Ditmar,
nctd:22641,22641,Via Rancho Rd & Sabadell Dr,  33.220589,-117.314620,,,0,,,N-E/B,,Via Rcho&Sabadell,
nctd:22642,22642,Via Rancho Rd & Ivey Ranch Rd,  33.220281,-117.309689,,,0,,,N-E/B,,Via Rcho&Ivey Ranch,
nctd:22647,22647,Old Grove Rd & Red Maple Way,  33.234926,-117.308435,,,0,,,F-N/B,,Old Grove&Red Maple Way,
nctd:22648,22648,Frazee Rd & Montrose Way,  33.240690,-117.300616,,,0,,,F-E/B,,Frazee&Montrose Way,
nctd:22649,22649,Frazee Rd & Mission Av,  33.237743,-117.296831,,,0,,,N-S/B,,Frazee&Mission,
nctd:22650,22650,College Blvd & Silver Bluff Dr,  33.238933,-117.291608,,,0,,,F-S/B,,Coll& Silveruff,collsb
nctd:22651,22651,Frazee Rd & Oleander Dr,  33.241148,-117.301407,,,0,,,F-W/B,,Frazee&Oleander,
nctd:22652,22652,Frazee Rd & Pala Rd,  33.238813,-117.307452,,,0,,,N-W/B,,Frazee&Pala,
nctd:22653,22653,Old Grove Rd & Red Maple Way,  33.234458,-117.308714,,,0,,,N-S/B,,Old Grove&Red Maple Way,
nctd:22658,22658,Via Rancho Rd & Mission Gate Dr,  33.220522,-117.309948,,,0,,,F-W/B,,Via Rcho&Mission Gate,
nctd:22663,22663,Mission Av & Douglas Dr,  33.227985,-117.325286,,,0,,,F-E/B,,Mission&Douglas,
nctd:22664,22664,Mission Av & Avenida Calafia,  33.233814,-117.300250,,,0,,,N-N/B,,Mission&Avda Calafia,
nctd:22665,22665,Mission Av & Frazee Rd,  33.237383,-117.296435,,,0,,,N-N/B,,Mission&Frazee,
nctd:22666,22666,Mission Av & Frazee Rd,  33.237317,-117.296755,,,0,,,F-W/B,,Mission&Frazee,
nctd:22667,22667,Mission Av & Avenida Calafia,  33.233736,-117.300521,,,0,,,F-W/B,,Mission&Avda Calafia,
nctd:22668,22668,Mission Av & Peyri Dr,  33.230403,-117.319361,,,0,,,F-W/B,,Mission&Peyri,
nctd:22689,22689,Midway Dr & E Valley Pkwy,  33.136907,-117.051300,,,0,,,N-N/B,,Midway&E Vly,mivalN
nctd:22691,22691,El Norte Pkwy & Kaile Ln,  33.150185,-117.038280,,,0,,,N-W/B,,El Norte&Kaile,
nctd:22695,22695,Washington Av & Midway Dr,  33.141323,-117.054267,,,0,,,F-W/B,,Wshngtn&Midway,wasmid
nctd:22696,22696,Washington Av & Begonia St,  33.139109,-117.058004,,,0,,,N-W/B,,Wshngtn&Begonia,
nctd:22697,22697,Washington Av & Harding St,  33.134756,-117.065069,,,0,,,F-E/B,,Wshngtn&Harding,washaE
nctd:22698,22698,Washington Av & Rose St,  33.137521,-117.060439,,,0,,,F-E/B,,Wshngtn&Rose,
nctd:22699,22699,Washington Av & Begonia St,  33.139119,-117.057739,,,0,,,F-E/B,,Wshngtn&Begonia,
nctd:22703,22703,El Norte Pkwy & Washington Av,  33.150272,-117.043485,,,0,,,F-E/B,,El Norte&Wshngtn,
nctd:22704,22704,Valley Pkwy & Wanek Rd,  33.145766,-117.036023,,,0,,,F-S/B,,Vly&Wanek,
nctd:22706,22706,El Norte Pkwy & Conway Dr,  33.145760,-117.074371,,,0,,,N-W/B,,El Norte & Conway,
nctd:22707,22707,El Norte Pkwy & Ash St,  33.143661,-117.078650,,,0,,,F-W/B,,El Norte&Ash,
nctd:22708,22708,El Norte Pkwy & Ivy St,  33.140917,-117.086222,,,0,,,F-W/B,,El Norte&Ivy,
nctd:22710,22710,Ash St & Montros Pl,  33.137640,-117.071469,,,0,,,F-N/B,,Ash&Montros,
nctd:22711,22711,Midway Dr & Oak Hill Dr,  33.130662,-117.047424,,,0,,,F-S/B,,Midway&Oak Hill,
nctd:22712,22712,Lincoln Av & Awana Glen,  33.140077,-117.071306,,,0,,,F-W/B,,Lincoln&Awana Glen,
nctd:22713,22713,Fig St & Lincoln Av (Kenwood Townhomes),  33.134793,-117.078126,,,0,,,M-Street-S/B,,Fig&Lincoln (Kenwood Townhomes),
nctd:22714,22714,Escondido Bl & El Norte Pkwy,  33.138682,-117.092626,,,0,,,F-S/B,,Escondido&El Norte,enpesc
nctd:22715,22715,Escondido Bl & Decatur Way,  33.136139,-117.092585,,,0,,,N-S/B,,Escondido&Decatur Way,
nctd:22716,22716,Escondido Blvd & Lincoln Av,  33.131609,-117.090565,,,0,,,F-S/B,,Escondido& Lincoln,
nctd:22717,22717,Valley Pkwy & Elm St,  33.127957,-117.072262,,,0,,,F-E/B,,Vly&Elm,
nctd:22718,22718,Valley Pkwy & Harding St,  33.132184,-117.063021,,,0,,,F-E/B,,Vly&Harding,
nctd:22719,22719,Valley Pkwy & Rose St,  33.133981,-117.059212,,,0,,,F-E/B,,Vly&Rose,
nctd:22724,22724,Main St & 11th St,  33.041450,-116.869776,,,0,,,N-S/B,,Main&11th,
